order_id,timestamp,side,type,price,quantity
1836,92551.154,BUY,LIMIT,99.85,18
1837,92570.842,SELL,LIMIT,99.94,13
1838,92613.864,SELL,LIMIT,100.1,5
1839,92622.326,BUY,LIMIT,99.84,9
1840,92681.688,BUY,LIMIT,99.91,4
1841,92833.05,BUY,MARKET,,8
1842,92920.963,BUY,MARKET,,9
1843,93065.87,SELL,MARKET,,12
1844,93089.364,SELL,LIMIT,100.05,14
1845,93146.198,SELL,LIMIT,99.94,44
1846,93170.403,BUY,LIMIT,99.89,13
1847,93184.932,BUY,LIMIT,99.84,12
1848,93208.821,BUY,LIMIT,99.89,7
1849,93269.698,BUY,LIMIT,99.91,16
1850,93325.932,SELL,MARKET,,6
1851,93367.558,BUY,LIMIT,99.91,10
1852,93397.607,BUY,MARKET,,12
1853,93455.654,BUY,LIMIT,99.91,6
1854,93513.102,SELL,LIMIT,99.98,11
1855,93535.94,SELL,MARKET,,11
1856,93586.31,SELL,LIMIT,99.97,11
1857,93589.68,SELL,LIMIT,99.98,6
1858,93600.62,SELL,LIMIT,99.99,11
1859,93602.648,BUY,LIMIT,99.89,8
1860,93638.336,BUY,LIMIT,99.92,10
1861,93721.759,BUY,LIMIT,99.87,5
1862,93754.333,BUY,LIMIT,99.88,12
1863,93762.231,BUY,LIMIT,99.91,30
1864,93803.985,SELL,LIMIT,99.93,7
1865,93807.061,BUY,LIMIT,99.84,21
1866,93853.687,BUY,LIMIT,99.91,18
1867,93963.483,BUY,LIMIT,99.9,10
1868,94009.275,BUY,LIMIT,99.88,35
1869,94011.314,SELL,LIMIT,99.98,21
1870,94101.807,SELL,LIMIT,100.01,9
1871,94172.628,BUY,LIMIT,99.93,10
1872,94209.014,BUY,LIMIT,99.93,7
1873,94245.042,SELL,LIMIT,99.99,8
1874,94332.401,SELL,LIMIT,99.99,12
1875,94379.875,BUY,LIMIT,99.91,4
1876,94442.222,SELL,LIMIT,99.99,10
1877,94506.363,BUY,LIMIT,99.89,15
1878,94558.495,SELL,LIMIT,99.99,6
1879,94597.04,SELL,LIMIT,99.97,22
1880,94831.761,SELL,LIMIT,99.98,13
1881,94837.48,SELL,LIMIT,99.96,10
1882,94842.52,SELL,LIMIT,100.05,11
1883,94863.115,SELL,LIMIT,99.98,5
1884,94932.776,SELL,LIMIT,99.97,11
1885,94945.191,SELL,LIMIT,100.01,6
1886,94950.22,SELL,LIMIT,100.01,7
1887,94962.665,BUY,LIMIT,99.95,12
1888,94987.11,BUY,MARKET,,8
1889,95011.374,SELL,MARKET,,14
1890,95067.311,SELL,LIMIT,99.99,21
1891,95113.952,BUY,LIMIT,99.92,14
1892,95191.527,BUY,LIMIT,99.92,7
1893,95204.653,SELL,LIMIT,100.0,12
1894,95207.997,BUY,LIMIT,99.94,8
1895,95272.398,BUY,LIMIT,99.94,7
1896,95284.765,BUY,LIMIT,99.8,6
1897,95289.479,BUY,LIMIT,99.91,6
1898,95304.208,SELL,MARKET,,6
1899,95314.499,SELL,LIMIT,99.95,27
1900,95357.001,BUY,LIMIT,99.92,9
1901,95357.868,BUY,MARKET,,7
1902,95388.913,SELL,LIMIT,99.96,18
1903,95389.352,BUY,LIMIT,99.93,4
1904,95392.279,BUY,MARKET,,7
1905,95491.191,SELL,LIMIT,99.98,7
1906,95497.011,BUY,LIMIT,99.89,5
1907,95497.039,SELL,LIMIT,99.98,11
1908,95534.267,SELL,LIMIT,100.0,18
1909,95548.746,BUY,LIMIT,99.93,15
1910,95594.535,SELL,MARKET,,20
1911,95612.335,SELL,LIMIT,100.01,3
1912,95681.719,BUY,LIMIT,99.93,6
1913,95715.071,SELL,LIMIT,99.96,7
1914,95766.157,SELL,LIMIT,99.96,3
1915,95806.261,SELL,MARKET,,8
1916,95841.595,BUY,MARKET,,13
1917,95842.844,SELL,MARKET,,6
1918,95873.681,SELL,LIMIT,99.92,10
1919,95902.529,SELL,LIMIT,99.92,29
1920,95944.305,BUY,LIMIT,99.88,13
1921,96008.409,BUY,MARKET,,8
1922,96010.549,BUY,LIMIT,99.89,11
1923,96097.962,SELL,LIMIT,99.91,6
1924,96101.38,BUY,LIMIT,99.86,4
1925,96216.213,SELL,LIMIT,100.02,6
1926,96326.201,SELL,LIMIT,99.92,3
1927,96389.24,SELL,LIMIT,99.97,2
1928,96417.686,SELL,LIMIT,99.92,3
1929,96498.579,BUY,LIMIT,99.86,16
1930,96654.958,BUY,LIMIT,99.85,10
1931,96680.487,SELL,LIMIT,99.92,21
1932,96810.756,SELL,LIMIT,99.92,8
1933,96829.165,SELL,LIMIT,99.92,6
1934,96842.566,BUY,LIMIT,99.84,19
1935,96847.871,BUY,LIMIT,99.84,27
1936,96856.108,BUY,LIMIT,99.85,3
1937,96912.883,SELL,LIMIT,99.88,6
1938,96918.149,BUY,LIMIT,99.83,15
1939,96927.462,SELL,MARKET,,13
1940,96964.799,SELL,MARKET,,8
1941,96973.361,BUY,LIMIT,99.87,7
1942,96994.036,SELL,LIMIT,99.9,10
1943,97055.186,SELL,LIMIT,99.9,21
1944,97074.958,SELL,MARKET,,11
1945,97080.654,BUY,MARKET,,16
1946,97144.06,SELL,MARKET,,11
1947,97282.638,SELL,LIMIT,99.88,8
1948,97285.146,SELL,LIMIT,99.94,3
1949,97361.706,SELL,LIMIT,99.95,24
1950,97415.412,BUY,MARKET,,8
1951,97638.116,BUY,LIMIT,99.86,7
1952,97688.037,SELL,LIMIT,99.91,19
1953,97699.89,SELL,LIMIT,99.98,12
1954,97849.494,BUY,LIMIT,99.84,11
1955,97919.977,SELL,LIMIT,99.92,19
1956,97952.149,SELL,LIMIT,99.93,7
1957,97996.838,SELL,LIMIT,99.94,17
1958,98012.257,BUY,MARKET,,23
1959,98037.547,BUY,LIMIT,99.82,3
1960,98077.09,BUY,LIMIT,99.76,23
1961,98095.369,BUY,LIMIT,99.85,11
1962,98171.002,BUY,LIMIT,99.88,13
1963,98224.372,SELL,MARKET,,14
1964,98277.94,SELL,LIMIT,100.0,7
1965,98283.075,SELL,LIMIT,99.95,12
1966,98291.53,BUY,LIMIT,99.88,32
1967,98307.269,BUY,LIMIT,99.86,10
1968,98345.511,BUY,LIMIT,99.84,16
1969,98350.338,SELL,LIMIT,99.91,14
1970,98353.615,SELL,LIMIT,99.93,11
1971,98482.938,SELL,MARKET,,7
1972,98557.713,BUY,LIMIT,99.83,10
1973,98617.472,BUY,LIMIT,99.77,19
1974,98648.083,SELL,LIMIT,99.89,10
1975,98670.041,SELL,LIMIT,99.92,24
1976,98711.251,BUY,LIMIT,99.84,12
1977,98717.629,BUY,LIMIT,99.84,6
1978,98745.354,BUY,MARKET,,6
1979,98769.222,SELL,LIMIT,99.9,4
1980,98773.126,SELL,LIMIT,99.88,8
1981,98778.01,BUY,LIMIT,99.85,7
1982,98887.656,BUY,LIMIT,99.84,5
1983,98959.144,BUY,LIMIT,99.82,13
1984,98976.779,SELL,MARKET,,2
1985,98995.469,BUY,LIMIT,99.84,31
1986,99001.118,BUY,LIMIT,99.84,11
1987,99045.802,BUY,MARKET,,4
1988,99087.886,BUY,LIMIT,99.86,4
1989,99097.165,BUY,LIMIT,99.87,10
1990,99176.319,BUY,LIMIT,99.87,8
1991,99200.907,SELL,LIMIT,99.93,28
1992,99217.867,BUY,LIMIT,99.87,4
1993,99286.543,BUY,LIMIT,99.83,4
1994,99299.667,BUY,LIMIT,99.84,6
1995,99459.866,BUY,LIMIT,99.83,6
1996,99467.662,BUY,LIMIT,99.88,8
1997,99524.683,BUY,LIMIT,99.89,9
1998,99579.493,BUY,LIMIT,99.79,9
1999,99607.888,BUY,LIMIT,99.82,17
2000,99619.286,SELL,MARKET,,7
2001,99619.979,BUY,LIMIT,99.88,13
2002,99678.286,SELL,LIMIT,99.92,10
2003,99685.45,BUY,LIMIT,99.89,12
2004,99701.026,SELL,LIMIT,99.93,22
2005,99769.627,BUY,LIMIT,99.81,7
2006,99852.587,BUY,LIMIT,99.75,6
2007,99892.945,SELL,MARKET,,7
2008,99911.233,SELL,LIMIT,99.99,13
2009,99966.642,SELL,MARKET,,10
2010,99980.686,SELL,LIMIT,99.97,11
2011,100008.864,BUY,LIMIT,99.9,17
2012,100109.566,SELL,LIMIT,100.13,24
2013,100116.859,BUY,LIMIT,99.9,38
2014,100228.653,SELL,LIMIT,99.94,6
2015,100274.259,BUY,MARKET,,15
2016,100327.803,BUY,LIMIT,99.89,10
2017,100370.666,SELL,LIMIT,100.02,18
2018,100379.64,BUY,LIMIT,99.88,12
2019,100466.027,BUY,LIMIT,99.9,7
2020,100496.915,SELL,LIMIT,99.93,4
2021,100602.998,SELL,LIMIT,99.93,22
2022,100603.381,BUY,LIMIT,99.87,14
2023,100611.727,SELL,LIMIT,99.98,6
2024,100652.211,SELL,LIMIT,99.93,44
2025,100679.87,SELL,LIMIT,99.94,3
2026,100753.749,BUY,LIMIT,99.89,16
2027,100857.611,BUY,LIMIT,99.88,5
2028,100977.639,BUY,MARKET,,15
2029,100980.244,BUY,LIMIT,99.87,7
2030,100995.276,BUY,LIMIT,99.9,9
2031,101002.8,BUY,LIMIT,99.91,5
2032,101030.22,BUY,LIMIT,99.91,6
2033,101124.16,BUY,LIMIT,99.85,25
2034,101223.507,BUY,MARKET,,3
2035,101274.18,BUY,LIMIT,99.89,17
2036,101386.534,SELL,MARKET,,8
2037,101392.652,SELL,LIMIT,99.95,13
2038,101425.039,BUY,LIMIT,99.86,6
2039,101427.209,SELL,MARKET,,9
2040,101472.925,SELL,LIMIT,99.94,12
2041,101537.274,BUY,LIMIT,99.88,7
2042,101552.969,SELL,LIMIT,99.92,8
2043,101595.968,BUY,LIMIT,99.91,9
2044,101609.715,SELL,LIMIT,99.99,17
2045,101613.05,BUY,LIMIT,99.83,6
2046,101723.507,BUY,LIMIT,99.86,11
2047,101829.709,BUY,LIMIT,99.85,10
2048,101845.295,BUY,MARKET,,7
2049,101910.024,SELL,LIMIT,99.91,6
2050,101973.138,SELL,LIMIT,99.92,14
2051,102076.491,SELL,LIMIT,100.08,8
2052,102145.865,SELL,LIMIT,99.93,9
2053,102202.177,BUY,LIMIT,99.79,5
2054,102228.66,SELL,LIMIT,100.05,14
2055,102229.797,BUY,LIMIT,99.87,10
2056,102431.506,BUY,LIMIT,99.83,3
2057,102453.437,SELL,LIMIT,100.01,9
2058,102558.868,BUY,LIMIT,99.9,13
2059,102569.9,BUY,LIMIT,99.88,37
2060,102726.318,SELL,LIMIT,99.93,8
2061,102761.044,BUY,MARKET,,37
2062,102775.055,SELL,LIMIT,99.96,7
2063,102968.221,SELL,LIMIT,99.99,14
2064,103015.269,BUY,LIMIT,99.89,17
2065,103117.604,SELL,MARKET,,8
2066,103155.344,BUY,LIMIT,99.85,9
2067,103219.522,BUY,MARKET,,9
2068,103246.61,SELL,LIMIT,99.94,17
2069,103283.275,BUY,LIMIT,99.85,15
2070,103317.175,SELL,LIMIT,99.96,6
2071,103425.117,BUY,LIMIT,99.83,14
2072,103445.933,SELL,LIMIT,99.88,12
2073,103539.94,BUY,LIMIT,99.7,16
2074,103704.957,BUY,LIMIT,99.82,15
2075,103718.509,BUY,LIMIT,99.86,15
2076,103725.137,SELL,LIMIT,99.91,11
2077,103748.099,BUY,LIMIT,99.84,11
2078,103818.673,SELL,LIMIT,99.91,6
2079,103836.252,SELL,MARKET,,10
2080,103912.767,SELL,LIMIT,99.91,4
2081,103930.203,SELL,LIMIT,99.95,3
2082,104005.068,SELL,LIMIT,100.01,4
2083,104035.617,BUY,LIMIT,99.87,5
2084,104297.543,BUY,LIMIT,99.82,33
2085,104411.939,BUY,LIMIT,99.83,8
2086,104466.409,SELL,LIMIT,99.9,15
2087,104511.051,BUY,LIMIT,99.84,16
2088,104534.816,BUY,LIMIT,99.85,14
2089,104539.987,BUY,LIMIT,99.8,7
2090,104668.724,SELL,LIMIT,99.93,9
2091,104713.013,SELL,LIMIT,99.89,15
2092,104782.797,BUY,LIMIT,99.83,30
2093,104807.453,BUY,LIMIT,99.79,10
2094,104862.631,SELL,LIMIT,99.93,9
2095,104914.878,SELL,LIMIT,99.86,13
2096,104941.073,BUY,LIMIT,99.72,15
2097,104943.653,BUY,LIMIT,99.82,21
2098,104989.323,BUY,MARKET,,27
2099,105015.844,BUY,LIMIT,99.79,38
2100,105143.93,BUY,LIMIT,99.71,13
2101,105319.756,BUY,LIMIT,99.8,8
2102,105450.735,BUY,LIMIT,99.58,9
2103,105478.135,SELL,MARKET,,10
2104,105499.289,BUY,LIMIT,99.8,13
2105,105514.656,BUY,LIMIT,99.78,5
2106,105550.35,BUY,LIMIT,99.79,4
2107,105607.643,BUY,LIMIT,99.78,16
2108,105643.658,BUY,MARKET,,10
2109,105682.078,BUY,LIMIT,99.78,21
2110,105724.57,SELL,LIMIT,99.85,8
2111,105825.284,BUY,LIMIT,99.71,4
2112,105844.453,SELL,LIMIT,99.84,20
2113,105907.955,SELL,LIMIT,99.99,9
2114,105933.719,BUY,LIMIT,99.75,9
2115,105987.499,BUY,LIMIT,99.75,12
2116,106012.49,SELL,MARKET,,9
2117,106016.273,BUY,MARKET,,11
2118,106041.642,BUY,LIMIT,99.75,13
2119,106090.475,SELL,LIMIT,99.88,13
2120,106182.659,SELL,LIMIT,99.81,5
2121,106218.552,BUY,LIMIT,99.78,9
2122,106249.166,BUY,LIMIT,99.78,8
2123,106361.949,SELL,LIMIT,99.82,22
2124,106363.277,SELL,LIMIT,99.88,10
2125,106387.541,SELL,LIMIT,99.86,6
2126,106421.593,BUY,LIMIT,99.77,16
2127,106500.201,BUY,LIMIT,99.72,36
2128,106570.642,SELL,LIMIT,99.83,10
2129,106626.534,SELL,LIMIT,99.81,7
2130,106663.607,SELL,LIMIT,99.82,16
2131,106714.454,BUY,LIMIT,99.75,15
2132,106855.631,BUY,LIMIT,99.8,7
2133,106876.247,BUY,LIMIT,99.79,4
2134,106902.094,BUY,LIMIT,99.79,11
2135,106925.2,BUY,LIMIT,99.78,10
2136,106949.611,SELL,MARKET,,7
2137,107006.598,SELL,LIMIT,99.83,12
2138,107062.861,BUY,LIMIT,99.81,10
2139,107065.262,SELL,LIMIT,99.84,6
2140,107084.932,BUY,LIMIT,99.8,3
2141,107169.993,BUY,LIMIT,99.79,19
2142,107263.73,BUY,LIMIT,99.77,6
2143,107301.397,SELL,LIMIT,99.86,41
2144,107301.735,BUY,LIMIT,99.79,13
2145,107327.459,SELL,LIMIT,99.91,16
2146,107483.124,SELL,LIMIT,99.85,9
2147,107492.296,SELL,LIMIT,99.99,17
2148,107542.303,SELL,LIMIT,99.9,5
2149,107589.853,BUY,LIMIT,99.78,6
2150,107640.82,BUY,MARKET,,5
2151,107728.203,BUY,LIMIT,99.74,8
2152,107739.616,SELL,LIMIT,99.85,6
2153,107834.848,SELL,LIMIT,99.88,13
2154,107999.818,BUY,LIMIT,99.75,29
2155,108017.131,BUY,LIMIT,99.84,6
2156,108101.115,BUY,LIMIT,99.85,6
2157,108108.844,BUY,LIMIT,99.83,23
2158,108135.682,BUY,LIMIT,99.83,7
2159,108208.504,BUY,LIMIT,99.86,6
2160,108239.71,SELL,LIMIT,99.89,6
2161,108282.05,SELL,MARKET,,7
2162,108295.844,SELL,MARKET,,38
2163,108457.227,SELL,LIMIT,99.89,6
2164,108520.377,BUY,LIMIT,99.74,8
2165,108563.355,BUY,LIMIT,99.76,25
2166,108607.35,SELL,LIMIT,99.9,7
2167,108660.318,BUY,LIMIT,99.79,11
2168,108800.736,SELL,MARKET,,15
2169,108868.798,BUY,LIMIT,99.85,3
2170,108911.889,SELL,LIMIT,99.94,6
2171,108999.0,SELL,MARKET,,11
2172,109007.842,BUY,LIMIT,99.85,13
2173,109069.379,SELL,MARKET,,10
2174,109070.803,BUY,MARKET,,6
2175,109135.554,BUY,LIMIT,99.81,6
2176,109182.198,SELL,LIMIT,99.94,11
2177,109194.021,SELL,LIMIT,99.94,6
2178,109323.072,BUY,LIMIT,99.91,22
2179,109419.687,SELL,MARKET,,6
2180,109484.777,BUY,MARKET,,4
2181,109560.306,SELL,LIMIT,99.96,6
2182,109661.5,BUY,MARKET,,10
2183,109667.618,BUY,LIMIT,99.89,6
2184,109768.387,SELL,LIMIT,100.02,7
2185,109842.171,BUY,MARKET,,9
2186,109964.428,BUY,LIMIT,99.95,6
2187,110032.28,SELL,LIMIT,99.97,16
2188,110034.166,BUY,LIMIT,99.94,11
2189,110064.546,SELL,LIMIT,99.98,15
2190,110069.84,BUY,LIMIT,99.92,12
2191,110090.4,SELL,LIMIT,99.97,8
2192,110182.027,BUY,LIMIT,99.94,21
2193,110263.857,SELL,MARKET,,15
2194,110264.719,BUY,LIMIT,99.93,7
2195,110286.957,SELL,LIMIT,100.0,8
2196,110354.822,BUY,MARKET,,10
2197,110361.391,BUY,LIMIT,99.89,8
2198,110409.694,BUY,LIMIT,99.85,6
2199,110462.199,SELL,LIMIT,100.05,47
2200,110463.845,BUY,MARKET,,2
2201,110620.697,SELL,LIMIT,100.0,8
2202,110649.94,SELL,LIMIT,99.95,6
2203,110682.595,BUY,LIMIT,99.89,9
2204,110723.072,BUY,LIMIT,99.89,11
2205,110748.5,BUY,LIMIT,99.9,9
2206,110793.416,BUY,LIMIT,99.89,10
2207,110795.585,BUY,LIMIT,99.91,7
2208,110798.034,SELL,LIMIT,99.99,7
2209,110878.763,BUY,LIMIT,99.93,11
2210,110916.695,SELL,LIMIT,99.99,12
2211,110928.138,BUY,LIMIT,99.6,41
2212,110974.83,SELL,LIMIT,100.01,20
2213,110982.892,BUY,LIMIT,99.85,15
2214,110984.523,SELL,LIMIT,99.94,5
2215,111017.766,BUY,LIMIT,99.92,14
2216,111031.222,BUY,LIMIT,99.9,20
2217,111090.831,BUY,LIMIT,99.89,14
2218,111100.275,BUY,LIMIT,99.92,21
2219,111146.859,BUY,LIMIT,99.93,13
2220,111230.87,SELL,MARKET,,5
2221,111383.27,SELL,LIMIT,99.96,42
2222,111411.984,SELL,LIMIT,100.03,25
2223,111412.722,SELL,LIMIT,99.97,4
2224,111448.962,BUY,MARKET,,6
2225,111503.013,BUY,LIMIT,99.91,2
2226,111619.12,BUY,LIMIT,99.91,18
2227,111664.372,SELL,LIMIT,100.07,5
2228,111665.506,SELL,LIMIT,100.01,18
2229,111672.945,BUY,LIMIT,99.9,7
2230,111803.88,SELL,LIMIT,100.01,26
2231,111807.065,SELL,LIMIT,100.01,6
2232,111895.314,BUY,LIMIT,99.96,11
2233,111947.513,BUY,LIMIT,99.93,16
2234,111956.55,SELL,LIMIT,100.0,9
2235,111999.759,SELL,LIMIT,99.99,5
2236,112062.239,BUY,LIMIT,99.95,9
2237,112177.162,BUY,LIMIT,99.97,11
2238,112200.854,SELL,LIMIT,100.06,16
2239,112210.881,BUY,LIMIT,99.88,13
2240,112257.939,BUY,LIMIT,99.88,9
2241,112293.781,BUY,LIMIT,99.97,8
2242,112302.487,BUY,LIMIT,99.95,10
2243,112337.398,BUY,LIMIT,99.95,13
2244,112339.496,BUY,LIMIT,99.95,11
2245,112343.025,BUY,MARKET,,12
2246,112428.973,SELL,MARKET,,3
2247,112541.398,BUY,LIMIT,99.95,6
2248,112546.356,BUY,LIMIT,99.94,10
2249,112594.248,SELL,LIMIT,100.05,13
2250,112671.735,SELL,LIMIT,99.99,11
2251,112716.873,BUY,LIMIT,99.83,9
2252,112721.969,SELL,LIMIT,99.98,25
2253,112847.706,SELL,LIMIT,100.0,13
2254,112929.384,SELL,LIMIT,99.99,7
2255,112971.261,BUY,LIMIT,99.92,4
2256,112981.219,SELL,LIMIT,99.99,10
2257,113046.353,SELL,LIMIT,99.98,7
2258,113053.073,SELL,LIMIT,100.0,15
2259,113070.815,SELL,LIMIT,99.98,8
2260,113171.007,SELL,LIMIT,100.0,7
2261,113179.834,SELL,LIMIT,100.07,10
2262,113218.391,SELL,LIMIT,99.99,8
2263,113294.384,BUY,LIMIT,99.96,15
2264,113320.297,BUY,LIMIT,99.97,8
2265,113323.083,SELL,LIMIT,100.0,22
2266,113419.833,BUY,LIMIT,99.96,16
2267,113586.51,SELL,LIMIT,99.98,8
2268,113587.917,BUY,LIMIT,99.79,3
2269,113638.919,BUY,LIMIT,99.79,4
2270,113675.231,SELL,LIMIT,100.15,4
2271,113817.397,BUY,LIMIT,99.93,3
2272,113896.035,BUY,LIMIT,99.93,7
2273,113905.029,SELL,LIMIT,100.01,10
2274,113926.24,SELL,LIMIT,99.99,9
2275,114011.703,SELL,LIMIT,100.06,7
2276,114067.402,BUY,LIMIT,99.86,6
2277,114217.212,BUY,LIMIT,99.91,7
2278,114270.019,BUY,LIMIT,99.86,12
2279,114335.666,BUY,LIMIT,99.84,9
2280,114390.273,BUY,LIMIT,99.94,23
2281,114414.135,BUY,LIMIT,99.92,16
2282,114476.856,BUY,LIMIT,99.72,21
2283,114516.264,BUY,LIMIT,99.85,8
2284,114534.498,BUY,LIMIT,99.87,8
2285,114551.384,SELL,LIMIT,99.93,19
2286,114579.271,BUY,LIMIT,99.84,14
2287,114627.59,BUY,MARKET,,22
2288,114708.175,SELL,LIMIT,99.98,5
2289,114743.067,SELL,LIMIT,100.01,21
2290,114770.787,BUY,LIMIT,99.89,12
2291,114981.727,BUY,LIMIT,99.94,30
2292,114996.365,BUY,LIMIT,99.86,7
2293,115007.756,BUY,LIMIT,99.93,5
2294,115013.202,SELL,MARKET,,16
2295,115022.664,BUY,LIMIT,99.9,7
2296,115024.955,BUY,LIMIT,99.92,10
2297,115048.808,BUY,LIMIT,99.88,15
2298,115129.792,SELL,MARKET,,13
2299,115140.288,BUY,LIMIT,99.82,5
2300,115272.23,BUY,LIMIT,99.92,10
2301,115305.176,BUY,LIMIT,99.91,25
2302,115394.383,BUY,MARKET,,3
2303,115395.235,SELL,LIMIT,99.96,16
2304,115415.216,SELL,LIMIT,99.97,13
2305,115420.043,SELL,LIMIT,99.97,7
2306,115502.495,SELL,MARKET,,45
2307,115547.255,SELL,MARKET,,12
2308,115588.498,SELL,LIMIT,99.96,11
2309,115653.159,SELL,LIMIT,99.99,19
2310,115691.978,BUY,LIMIT,99.73,14
2311,115739.622,BUY,LIMIT,99.91,5
2312,115743.657,SELL,MARKET,,11
2313,115887.128,SELL,LIMIT,100.0,4
2314,115936.984,BUY,LIMIT,99.92,31
2315,116078.279,SELL,LIMIT,99.98,10
2316,116083.006,BUY,LIMIT,99.94,12
2317,116134.786,SELL,MARKET,,14
2318,116142.197,BUY,LIMIT,99.91,10
2319,116146.066,SELL,LIMIT,99.96,12
2320,116169.394,BUY,LIMIT,99.88,4
2321,116231.341,BUY,MARKET,,2
2322,116345.714,SELL,LIMIT,99.97,7
2323,116439.782,BUY,LIMIT,99.83,28
2324,116548.132,BUY,MARKET,,10
2325,116669.889,BUY,LIMIT,99.92,9
2326,116923.136,SELL,LIMIT,99.97,18
2327,116926.177,SELL,LIMIT,99.96,6
2328,116930.393,SELL,LIMIT,99.98,11
2329,116932.062,SELL,LIMIT,99.95,36
2330,116974.728,SELL,LIMIT,99.92,21
2331,117011.626,BUY,LIMIT,99.87,6
2332,117168.433,BUY,LIMIT,99.85,10
2333,117200.568,SELL,LIMIT,99.93,5
2334,117202.892,SELL,LIMIT,99.93,10
2335,117379.605,SELL,LIMIT,99.96,17
2336,117482.141,SELL,LIMIT,99.95,6
2337,117484.126,SELL,LIMIT,99.96,10
2338,117655.719,BUY,LIMIT,99.76,11
2339,117658.445,SELL,LIMIT,99.98,8
2340,117678.886,SELL,LIMIT,99.93,13
2341,117679.375,SELL,LIMIT,99.93,10
2342,117725.318,BUY,MARKET,,29
2343,117754.774,BUY,LIMIT,99.91,13
2344,117803.283,SELL,LIMIT,100.02,12
2345,117813.031,BUY,LIMIT,99.89,19
2346,117976.511,BUY,LIMIT,99.83,12
2347,117995.758,BUY,LIMIT,99.78,19
2348,118075.72,SELL,LIMIT,99.99,7
2349,118077.96,SELL,MARKET,,9
2350,118084.874,BUY,LIMIT,99.86,12
2351,118086.296,BUY,MARKET,,20
2352,118142.885,SELL,LIMIT,99.9,16
2353,118143.035,BUY,LIMIT,99.8,9
2354,118203.023,SELL,MARKET,,11
2355,118323.341,SELL,LIMIT,99.93,5
2356,118344.581,BUY,LIMIT,99.85,8
2357,118369.126,BUY,LIMIT,99.86,11
2358,118393.584,SELL,LIMIT,99.96,10
2359,118400.278,BUY,LIMIT,99.86,8
2360,118400.417,SELL,LIMIT,99.96,6
2361,118412.71,SELL,LIMIT,99.9,6
2362,118427.436,BUY,LIMIT,99.86,5
2363,118476.843,BUY,LIMIT,99.88,8
2364,118477.611,BUY,LIMIT,99.86,5
2365,118528.307,SELL,LIMIT,99.93,5
2366,118540.727,BUY,LIMIT,99.85,8
2367,118817.082,SELL,LIMIT,99.94,7
2368,118883.851,SELL,LIMIT,99.94,7
2369,118893.724,BUY,LIMIT,99.88,6
2370,119098.352,BUY,MARKET,,9
2371,119119.45,BUY,LIMIT,99.84,6
2372,119277.287,BUY,MARKET,,24
2373,119283.934,SELL,LIMIT,99.92,11
2374,119358.031,SELL,LIMIT,99.89,11
2375,119402.434,SELL,LIMIT,99.9,13
2376,119443.032,BUY,LIMIT,99.8,23
2377,119515.565,BUY,MARKET,,10
2378,119551.137,SELL,LIMIT,99.92,15
2379,119551.198,BUY,LIMIT,99.82,22
2380,119564.178,BUY,MARKET,,6
2381,119782.893,BUY,LIMIT,99.77,30
2382,119844.88,BUY,LIMIT,99.83,13
2383,119895.142,SELL,LIMIT,99.93,7
2384,119958.247,SELL,LIMIT,99.89,17
2385,120021.513,BUY,LIMIT,99.84,20
2386,120046.712,BUY,LIMIT,99.79,9
2387,120163.412,BUY,MARKET,,4
2388,120190.28,BUY,LIMIT,99.84,22
2389,120198.945,BUY,MARKET,,15
2390,120291.25,SELL,MARKET,,9
2391,120333.157,BUY,LIMIT,99.86,4
2392,120506.587,SELL,LIMIT,99.95,19
2393,120566.856,BUY,LIMIT,99.81,9
2394,120610.376,SELL,LIMIT,99.9,22
2395,120621.305,BUY,LIMIT,99.85,8
2396,120667.688,SELL,LIMIT,99.96,8
2397,120757.483,SELL,LIMIT,99.89,24
2398,120883.542,SELL,LIMIT,99.92,6
2399,120888.889,BUY,LIMIT,99.85,16
2400,121022.07,BUY,LIMIT,99.77,19
2401,121064.373,SELL,LIMIT,99.91,7
2402,121222.872,BUY,LIMIT,99.85,12
2403,121284.15,SELL,LIMIT,99.89,14
2404,121315.603,SELL,LIMIT,99.92,7
2405,121345.817,SELL,LIMIT,100.0,19
2406,121356.934,SELL,LIMIT,99.9,18
2407,121490.757,SELL,LIMIT,99.88,7
2408,121494.876,SELL,LIMIT,99.91,27
2409,121624.585,SELL,LIMIT,99.94,6
2410,121632.278,SELL,LIMIT,99.91,15
2411,121728.297,BUY,LIMIT,99.71,6
2412,121791.483,SELL,LIMIT,99.87,13
2413,121830.797,BUY,LIMIT,99.84,9
2414,121905.771,BUY,LIMIT,99.84,11
2415,121979.324,BUY,LIMIT,99.79,12
2416,122120.117,SELL,LIMIT,99.86,5
2417,122159.93,SELL,LIMIT,99.85,26
2418,122227.115,SELL,LIMIT,99.86,9
2419,122284.13,SELL,MARKET,,10
2420,122293.062,BUY,LIMIT,99.82,5
2421,122301.047,SELL,LIMIT,99.89,9
2422,122311.478,BUY,MARKET,,33
2423,122313.866,SELL,LIMIT,99.93,20
2424,122366.226,BUY,MARKET,,23
2425,122423.577,BUY,MARKET,,5
2426,122517.339,BUY,LIMIT,99.83,5
2427,122595.792,BUY,LIMIT,99.84,12
2428,122847.242,BUY,MARKET,,8
2429,122908.995,SELL,LIMIT,99.93,11
2430,122973.773,SELL,LIMIT,99.9,2
2431,123027.607,BUY,MARKET,,3
2432,123111.891,BUY,LIMIT,99.82,6
